Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,3600
2,Lee Stecklein,RD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1369
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,901
6,Katy Knoll,RW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,557
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,0
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1110
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1074
14,Dominique Petrie,C,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,933
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1447
19,Maggie Flaherty,LD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,819
21,Liz Schepers,C,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,517
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,890
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1106
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1013
27,Taylor Heise,C,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,909
41,Denisa Křížová,RW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1025
42,Claire Thompson,LD,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1281
71,Klára Hymlárová,LW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,646
77,Britta Curl-Salemme,LW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,1028
86,Michela Cava,RW,Home,Minnesota Frost,#353364,203,2025-05-11,PWHL,2024/2025,Playoffs,907
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,3469
70,Carly Jackson,G,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1598
8,Izzy Daniel,RW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,717
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1179
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1345
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1416
15,Savannah Harmon,LD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1439
16,Hayley Scamurra,LW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,638
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1074
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1034
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,657
23,Megan Carter,LD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,625
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1041
25,Laura Kluge,C,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,49
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1291
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,747
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,1121
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,331
71,Anna Kjellbin,RD,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,419
88,Julia Gosling,C,Away,Toronto Sceptres,#377BC2,203,2025-05-11,PWHL,2024/2025,Playoffs,480
